Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2021-02-21 00:00:00+00:00,The United Kingdom,10406,4105679,445,11224.142857142857,493.85714285714283,1063.6303287317933,217.3610119681189,12287.77318587465,10160.512528411064,711.2181548252618,276.4961308890239
2021-02-22 00:00:00+00:00,The United Kingdom,9834,4115513,215,11061.57142857143,487.7142857142857,1188.2600525089517,225.58938678175133,12249.83148108038,9873.311376062478,713.303672496037,262.1248989325344
2021-02-23 00:00:00+00:00,The United Kingdom,10641,4126154,177,11186.714285714286,480.14285714285717,1069.1062800783018,236.31506410680777,12255.820565792588,10117.608005635984,716.4579212496649,243.8277930360494
2021-02-24 00:00:00+00:00,The United Kingdom,8489,4134643,548,10881.57142857143,444.2857142857143,1481.4566994646098,195.36437263542462,12363.02812803604,9400.11472910682,639.6500869211388,248.92134165028966
2021-02-25 00:00:00+00:00,The United Kingdom,9938,4144581,442,10484.57142857143,402.0,1264.0246380992357,147.32277488560533,11748.596066670665,9220.546790472194,549.3227748856053,254.67722511439467
2021-02-26 00:00:00+00:00,The United Kingdom,9985,4154566,323,10188.57142857143,383.2857142857143,1060.6819908539508,147.93547499467266,11249.25341942538,9127.889437717478,531.221189280387,235.35023929104162
2021-02-27 00:00:00+00:00,The United Kingdom,8523,4163089,345,9688.0,356.42857142857144,855.4320545827173,132.4837815770176,10543.432054582718,8832.567945417282,488.912353005589,223.94478985155385
2021-02-28 00:00:00+00:00,The United Kingdom,7434,4170523,290,9263.42857142857,334.2857142857143,1132.3831591185124,128.09334394065596,10395.811730547082,8131.045412310058,462.37905822637026,206.19237034505832
2021-03-01 00:00:00+00:00,The United Kingdom,6035,4176558,144,8720.714285714286,324.14285714285717,1619.1138228784805,141.24851453072782,10339.828108592767,7101.600462835806,465.391371673585,182.89434261212935
2021-03-02 00:00:00+00:00,The United Kingdom,5455,4182013,104,7979.857142857143,313.7142857142857,1773.1556078165831,155.86181303288845,9753.012750673726,6206.70153504056,469.57609874717417,157.85247268139727
2021-03-03 00:00:00+00:00,The United Kingdom,6391,4188404,343,7680.142857142857,284.42857142857144,1848.464446380128,119.52804014517496,9528.607303522986,5831.678410762729,403.9566115737464,164.9005312833965
